year,pop,income,toronto_initial,ward_initial,toronto_sales,ward_sales,toronto_disposal,ward-disposal,ward_totalcars,ev_percentage,ward_evpop,EV_Load,AREA_LONG_
2020,0.021,0.019,1113000,22245,69839,1396,26790,535,23105,0.0061,140,370.09,2
2020,0.02,0.025,1113000,25216,69839,1582,26790,607,26192,0.0061,159,420.31,3
2020,0.021,0.028,1113000,27390,69839,1719,26790,659,28450,0.0061,173,457.32,4
2020,0.025,0.03,1113000,30189,69839,1894,26790,727,31356,0.0061,191,504.9,5
2020,0.023,0.021,1113000,24752,69839,1553,26790,596,25709,0.0061,156,412.38,6
2020,0.019,0.017,1113000,19696,69839,1236,26790,474,20458,0.0061,124,327.79,7
2020,0.018,0.014,1113000,17823,69839,1118,26790,429,18513,0.0061,112,296.07,8
2020,0.017,0.016,1113000,18532,69839,1163,26790,446,19249,0.0061,117,309.29,9
2020,0.025,0.021,1113000,25431,69839,1596,26790,612,26414,0.0061,160,422.96,10
2020,0.023,0.016,1113000,22055,69839,1384,26790,531,22908,0.0061,139,367.44,11
2020,0.02,0.016,1113000,20067,69839,1259,26790,483,20843,0.0061,127,335.72,12
2020,0.02,0.028,1113000,26997,69839,1694,26790,650,28041,0.0061,170,449.39,13
2020,0.021,0.018,1113000,21660,69839,1359,26790,521,22498,0.0061,137,362.16,14
2020,0.023,0.019,1113000,23516,69839,1476,26790,566,24426,0.0061,148,391.23,15
2020,0.02,0.047,1113000,36869,69839,2314,26790,887,38296,0.0061,233,615.93,16
2020,0.019,0.019,1113000,21320,69839,1338,26790,513,22145,0.0061,135,356.87,17
2020,0.018,0.018,1113000,19977,69839,1254,26790,481,20750,0.0061,126,333.08,18
2020,0.024,0.023,1113000,25878,69839,1624,26790,623,26878,0.0061,163,430.89,19
2020,0.033,0.022,1113000,30625,69839,1922,26790,737,31810,0.0061,193,510.19,20
2020,0.019,0.031,1113000,27767,69839,1742,26790,668,28841,0.0061,175,462.61,21
2020,0.027,0.034,1113000,33890,69839,2127,26790,816,35200,0.0061,214,565.7,22
2020,0.035,0.022,1113000,32111,69839,2015,26790,773,33353,0.0061,203,536.63,23
2020,0.025,0.024,1113000,27453,69839,1723,26790,661,28515,0.0061,173,457.32,24
2020,0.022,0.054,1113000,42277,69839,2653,26790,1018,43913,0.0061,267,705.81,25
2020,0.023,0.024,1113000,25993,69839,1631,26790,626,26999,0.0061,164,433.53,26
2020,0.033,0.029,1113000,34816,69839,2185,26790,838,36163,0.0061,220,581.57,27
2020,0.027,0.02,1113000,26047,69839,1634,26790,627,27055,0.0061,164,433.53,28
2020,0.017,0.023,1113000,22152,69839,1390,26790,533,23009,0.0061,140,370.09,29
2020,0.021,0.024,1113000,24695,69839,1550,26790,594,25650,0.0061,156,412.38,30
2020,0.02,0.019,1113000,21785,69839,1367,26790,524,22627,0.0061,137,362.16,31
2020,0.021,0.029,1113000,27945,69839,1754,26790,673,29026,0.0061,176,465.25,32
2020,0.022,0.019,1113000,22933,69839,1439,26790,552,23820,0.0061,145,383.3,33
2020,0.022,0.02,1113000,23388,69839,1468,26790,563,24293,0.0061,148,391.23,34
2020,0.023,0.016,1113000,21582,69839,1354,26790,519,22416,0.0061,136,359.51,35
2020,0.02,0.021,1113000,23185,69839,1455,26790,558,24082,0.0061,146,385.95,36
2020,0.024,0.018,1113000,23031,69839,1445,26790,554,23922,0.0061,145,383.3,37
2020,0.025,0.017,1113000,23493,69839,1474,26790,565,24402,0.0061,148,391.23,38
2020,0.021,0.019,1113000,22486,69839,1411,26790,541,23356,0.0061,142,375.37,39
2020,0.024,0.017,1113000,22679,69839,1423,26790,546,23557,0.0061,143,378.02,40
2020,0.026,0.02,1113000,25845,69839,1622,26790,622,26844,0.0061,163,430.89,41
2020,0.028,0.02,1113000,26530,69839,1665,26790,639,27557,0.0061,167,441.46,42
2020,0.02,0.018,1113000,21172,69839,1328,26790,510,21991,0.0061,134,354.23,43
2020,0.023,0.027,1113000,27631,69839,1734,26790,665,28700,0.0061,174,459.97,44
2021,0.022,0.018,1113000,21874,68831,1353,25455,500,22727,0.0093,212,560.42,1
2021,0.021,0.019,1113000,22245,68831,1376,25455,509,23112,0.0093,215,568.35,2
2021,0.02,0.025,1113000,25216,68831,1559,25455,577,26199,0.0093,244,645.01,3
2021,0.021,0.028,1113000,27390,68831,1694,25455,626,28458,0.0093,265,700.52,4
2021,0.025,0.03,1113000,30189,68831,1867,25455,690,31365,0.0093,292,771.9,5
2021,0.023,0.021,1113000,24752,68831,1531,25455,566,25717,0.0093,240,634.43,6
2021,0.019,0.017,1113000,19696,68831,1218,25455,450,20464,0.0093,191,504.9,7
2021,0.018,0.014,1113000,17823,68831,1102,25455,408,18518,0.0093,172,454.68,8
2021,0.017,0.016,1113000,18532,68831,1146,25455,424,19254,0.0093,179,473.18,9
2021,0.025,0.021,1113000,25431,68831,1573,25455,582,26422,0.0093,246,650.3,10
2021,0.023,0.016,1113000,22055,68831,1364,25455,504,22915,0.0093,213,563.06,11
2021,0.02,0.016,1113000,20067,68831,1241,25455,459,20849,0.0093,194,512.83,12
2021,0.02,0.028,1113000,26997,68831,1670,25455,617,28049,0.0093,261,689.95,13
2021,0.021,0.018,1113000,21660,68831,1340,25455,495,22504,0.0093,210,555.13,14
2021,0.023,0.019,1113000,23516,68831,1454,25455,538,24432,0.0093,228,602.71,15
2021,0.02,0.047,1113000,36869,68831,2280,25455,843,38306,0.0093,357,943.72,16
2021,0.019,0.019,1113000,21320,68831,1319,25455,488,22151,0.0093,206,544.56,17
2021,0.018,0.018,1113000,19977,68831,1235,25455,457,20756,0.0093,193,510.19,18
2021,0.024,0.023,1113000,25878,68831,1600,25455,592,26886,0.0093,250,660.87,19
2021,0.033,0.022,1113000,30625,68831,1894,25455,700,31819,0.0093,296,782.47,20
2021,0.019,0.031,1113000,27767,68831,1717,25455,635,28849,0.0093,269,711.1,21
2021,0.027,0.034,1113000,33890,68831,2096,25455,775,35210,0.0093,328,867.06,22
2021,0.035,0.022,1113000,32111,68831,1986,25455,734,33362,0.0093,311,822.12,23
2021,0.025,0.024,1113000,27453,68831,1698,25455,628,28523,0.0093,266,703.17,24
2021,0.022,0.054,1113000,42277,68831,2615,25455,967,43925,0.0093,409,1081.18,25
2021,0.023,0.024,1113000,25993,68831,1607,25455,594,27006,0.0093,252,666.16,26
2021,0.033,0.029,1113000,34816,68831,2153,25455,796,36173,0.0093,337,890.85,27
2021,0.027,0.02,1113000,26047,68831,1611,25455,596,27062,0.0093,252,666.16,28
2021,0.017,0.023,1113000,22152,68831,1370,25455,507,23015,0.0093,214,565.7,29
2021,0.021,0.024,1113000,24695,68831,1527,25455,565,25658,0.0093,239,631.79,30
2021,0.02,0.019,1113000,21785,68831,1347,25455,498,22634,0.0093,211,557.77,31
2021,0.021,0.029,1113000,27945,68831,1728,25455,639,29034,0.0093,270,713.74,32
2021,0.022,0.019,1113000,22933,68831,1418,25455,524,23826,0.0093,222,586.85,33
2021,0.022,0.02,1113000,23388,68831,1446,25455,535,24299,0.0093,226,597.43,34
2021,0.023,0.016,1113000,21582,68831,1335,25455,494,22423,0.0093,209,552.49,35
2021,0.02,0.021,1113000,23185,68831,1434,25455,530,24088,0.0093,224,592.14,36
2021,0.024,0.018,1113000,23031,68831,1424,25455,527,23929,0.0093,223,589.5,37
2021,0.025,0.017,1113000,23493,68831,1453,25455,537,24408,0.0093,227,600.07,38
2021,0.021,0.019,1113000,22486,68831,1391,25455,514,23362,0.0093,218,576.28,39
2021,0.024,0.017,1113000,22679,68831,1403,25455,519,23563,0.0093,219,578.92,40
2021,0.026,0.02,1113000,25845,68831,1598,25455,591,26852,0.0093,250,660.87,41
2021,0.028,0.02,1113000,26530,68831,1641,25455,607,27564,0.0093,257,679.37,42
2021,0.02,0.018,1113000,21172,68831,1309,25455,484,21997,0.0093,205,541.91,43
2021,0.023,0.027,1113000,27631,68831,1709,25455,632,28708,0.0093,267,705.81,44
2022,0.022,0.018,1113000,21874,67886,1334,24187,475,22733,0.0143,324,856.49,1
2022,0.021,0.019,1113000,22245,67886,1357,24187,483,23118,0.0143,330,872.35,2
2022,0.02,0.025,1113000,25216,67886,1538,24187,548,26206,0.0143,374,988.66,3
2022,0.021,0.028,1113000,27390,67886,1671,24187,595,28466,0.0143,406,1073.25,4
2022,0.025,0.03,1113000,30189,67886,1841,24187,656,31374,0.0143,447,1181.63,5
2022,0.023,0.021,1113000,24752,67886,1510,24187,538,25724,0.0143,367,970.16,6
2022,0.019,0.017,1113000,19696,67886,1201,24187,428,20470,0.0143,292,771.9,7
2022,0.018,0.014,1113000,17823,67886,1087,24187,387,18523,0.0143,264,697.88,8
2022,0.017,0.016,1113000,18532,67886,1130,24187,403,19259,0.0143,275,726.96,9
2022,0.025,0.021,1113000,25431,67886,1551,24187,553,26429,0.0143,377,996.59,10
2022,0.023,0.016,1113000,22055,67886,1345,24187,479,22921,0.0143,327,864.42,11
2022,0.02,0.016,1113000,20067,67886,1224,24187,436,20855,0.0143,297,785.11,12
2022,0.02,0.028,1113000,26997,67886,1647,24187,587,28057,0.0143,400,1057.39,13
2022,0.021,0.018,1113000,21660,67886,1321,24187,471,22511,0.0143,321,848.56,14
2022,0.023,0.019,1113000,23516,67886,1434,24187,511,24439,0.0143,348,919.93,15
2022,0.02,0.047,1113000,36869,67886,2249,24187,801,38317,0.0143,546,1443.34,16
2022,0.019,0.019,1113000,21320,67886,1300,24187,463,22157,0.0143,316,835.34,17
2022,0.018,0.018,1113000,19977,67886,1218,24187,434,20762,0.0143,296,782.47,18
2022,0.024,0.023,1113000,25878,67886,1578,24187,562,26894,0.0143,383,1012.45,19
2022,0.033,0.022,1113000,30625,67886,1868,24187,666,31828,0.0143,454,1200.14,20
2022,0.019,0.031,1113000,27767,67886,1694,24187,603,28857,0.0143,411,1086.47,21
2022,0.027,0.034,1113000,33890,67886,2067,24187,736,35220,0.0143,502,1327.03,22
2022,0.035,0.022,1113000,32111,67886,1959,24187,698,33372,0.0143,476,1258.3,23
2022,0.025,0.024,1113000,27453,67886,1674,24187,597,28531,0.0143,407,1075.9,24
2022,0.022,0.054,1113000,42277,67886,2579,24187,919,43937,0.0143,626,1654.82,25
2022,0.023,0.024,1113000,25993,67886,1585,24187,565,27014,0.0143,385,1017.74,26
2022,0.033,0.029,1113000,34816,67886,2124,24187,757,36183,0.0143,516,1364.03,27
2022,0.027,0.02,1113000,26047,67886,1589,24187,566,27070,0.0143,386,1020.38,28
2022,0.017,0.023,1113000,22152,67886,1351,24187,481,23022,0.0143,328,867.06,29
2022,0.021,0.024,1113000,24695,67886,1506,24187,537,25665,0.0143,366,967.51,30
2022,0.02,0.019,1113000,21785,67886,1329,24187,473,22640,0.0143,323,853.84,31
2022,0.021,0.029,1113000,27945,67886,1704,24187,607,29042,0.0143,414,1094.4,32
2022,0.022,0.019,1113000,22933,67886,1399,24187,498,23833,0.0143,340,898.78,33
2022,0.022,0.02,1113000,23388,67886,1427,24187,508,24306,0.0143,347,917.29,34
2022,0.023,0.016,1113000,21582,67886,1316,24187,469,22429,0.0143,320,845.91,35
2022,0.02,0.021,1113000,23185,67886,1414,24187,504,24095,0.0143,344,909.36,36
2022,0.024,0.018,1113000,23031,67886,1405,24187,501,23936,0.0143,341,901.43,37
2022,0.025,0.017,1113000,23493,67886,1433,24187,511,24415,0.0143,348,919.93,38
2022,0.021,0.019,1113000,22486,67886,1372,24187,489,23369,0.0143,333,880.28,39
2022,0.024,0.017,1113000,22679,67886,1383,24187,493,23570,0.0143,336,888.21,40
2022,0.026,0.02,1113000,25845,67886,1576,24187,562,26859,0.0143,383,1012.45,41
2022,0.028,0.02,1113000,26530,67886,1618,24187,577,27572,0.0143,393,1038.89,42
2022,0.02,0.018,1113000,21172,67886,1291,24187,460,22003,0.0143,314,830.05,43
2022,0.023,0.027,1113000,27631,67886,1685,24187,600,28716,0.0143,409,1081.18,44
2023,0.022,0.018,1113000,21874,67004,1317,22982,452,22740,0.0218,495,1308.52,1
2023,0.021,0.019,1113000,22245,67004,1339,22982,459,23124,0.0218,503,1329.67,2
2023,0.02,0.025,1113000,25216,67004,1518,22982,521,26214,0.0218,570,1506.78,3
2023,0.021,0.028,1113000,27390,67004,1649,22982,566,28474,0.0218,620,1638.96,4
2023,0.025,0.03,1113000,30189,67004,1817,22982,623,31383,0.0218,683,1805.5,5
2023,0.023,0.021,1113000,24752,67004,1490,22982,511,25731,0.0218,560,1480.35,6
2023,0.019,0.017,1113000,19696,67004,1186,22982,407,20475,0.0218,446,1178.99,7
2023,0.018,0.014,1113000,17823,67004,1073,22982,368,18528,0.0218,403,1065.32,8
2023,0.017,0.016,1113000,18532,67004,1116,22982,383,19265,0.0218,419,1107.62,9
2023,0.025,0.021,1113000,25431,67004,1531,22982,525,26437,0.0218,575,1520,10
2023,0.023,0.016,1113000,22055,67004,1328,22982,455,22927,0.0218,499,1319.1,11
2023,0.02,0.016,1113000,20067,67004,1208,22982,414,20861,0.0218,454,1200.14,12
2023,0.02,0.028,1113000,26997,67004,1625,22982,557,28065,0.0218,611,1615.17,13
2023,0.021,0.018,1113000,21660,67004,1304,22982,447,22517,0.0218,490,1295.3,14
2023,0.023,0.019,1113000,23516,67004,1416,22982,486,24446,0.0218,532,1406.33,15
2023,0.02,0.047,1113000,36869,67004,2220,22982,761,38328,0.0218,834,2204.66,16
2023,0.019,0.019,1113000,21320,67004,1284,22982,440,22164,0.0218,482,1274.16,17
2023,0.018,0.018,1113000,19977,67004,1203,22982,413,20767,0.0218,452,1194.85,18
2023,0.024,0.023,1113000,25878,67004,1558,22982,534,26901,0.0218,585,1546.43,19
2023,0.033,0.022,1113000,30625,67004,1844,22982,632,31837,0.0218,693,1831.93,20
2023,0.019,0.031,1113000,27767,67004,1672,22982,573,28865,0.0218,628,1660.1,21
2023,0.027,0.034,1113000,33890,67004,2040,22982,700,35230,0.0218,767,2027.55,22
2023,0.035,0.022,1113000,32111,67004,1933,22982,663,33381,0.0218,726,1919.17,23
2023,0.025,0.024,1113000,27453,67004,1653,22982,567,28539,0.0218,621,1641.6,24
2023,0.022,0.054,1113000,42277,67004,2545,22982,873,43949,0.0218,956,2527.17,25
2023,0.023,0.024,1113000,25993,67004,1565,22982,537,27021,0.0218,588,1554.37,26
2023,0.033,0.029,1113000,34816,67004,2096,22982,719,36193,0.0218,788,2083.06,27
2023,0.027,0.02,1113000,26047,67004,1568,22982,538,27077,0.0218,589,1557.01,28
2023,0.017,0.023,1113000,22152,67004,1334,22982,457,23028,0.0218,501,1324.38,29
2023,0.021,0.024,1113000,24695,67004,1487,22982,510,25672,0.0218,559,1477.7,30
2023,0.02,0.019,1113000,21785,67004,1311,22982,450,22646,0.0218,493,1303.23,31
2023,0.021,0.029,1113000,27945,67004,1682,22982,577,29050,0.0218,632,1670.68,32
2023,0.022,0.019,1113000,22933,67004,1381,22982,474,23840,0.0218,519,1371.97,33
2023,0.022,0.02,1113000,23388,67004,1408,22982,483,24313,0.0218,529,1398.4,34
2023,0.023,0.016,1113000,21582,67004,1299,22982,446,22435,0.0218,488,1290.02,35
2023,0.02,0.021,1113000,23185,67004,1396,22982,479,24102,0.0218,524,1385.18,36
2023,0.024,0.018,1113000,23031,67004,1387,22982,476,23942,0.0218,521,1377.25,37
2023,0.025,0.017,1113000,23493,67004,1414,22982,485,24422,0.0218,531,1403.69,38
2023,0.021,0.019,1113000,22486,67004,1354,22982,464,23376,0.0218,509,1345.53,39
2023,0.024,0.017,1113000,22679,67004,1365,22982,468,23576,0.0218,513,1356.1,40
2023,0.026,0.02,1113000,25845,67004,1556,22982,534,26867,0.0218,585,1546.43,41
2023,0.028,0.02,1113000,26530,67004,1597,22982,548,27580,0.0218,600,1586.09,42
2023,0.02,0.018,1113000,21172,67004,1275,22982,437,22009,0.0218,479,1266.23,43
2023,0.023,0.027,1113000,27631,67004,1663,22982,571,28724,0.0218,625,1652.17,44
2024,0.022,0.018,1113000,21874,66185,1301,21838,429,22746,0.0331,753,1990.54,1
2024,0.021,0.019,1113000,22245,66185,1323,21838,436,23131,0.0331,765,2022.26,2
2024,0.02,0.025,1113000,25216,66185,1499,21838,495,26221,0.0331,868,2294.54,3
2024,0.021,0.028,1113000,27390,66185,1629,21838,537,28482,0.0331,942,2490.16,4
2024,0.025,0.03,1113000,30189,66185,1795,21838,592,31391,0.0331,1039,2746.57,5
2024,0.023,0.021,1113000,24752,66185,1472,21838,486,25738,0.0331,852,2252.24,6
2024,0.019,0.017,1113000,19696,66185,1171,21838,386,20481,0.0331,678,1792.28,7
2024,0.018,0.014,1113000,17823,66185,1060,21838,350,18534,0.0331,613,1620.45,8
2024,0.017,0.016,1113000,18532,66185,1102,21838,364,19270,0.0331,638,1686.54,9
2024,0.025,0.021,1113000,25431,66185,1512,21838,499,26444,0.0331,875,2313.04,10
2024,0.023,0.016,1113000,22055,66185,1312,21838,433,22934,0.0331,759,2006.4,11
2024,0.02,0.016,1113000,20067,66185,1193,21838,394,20867,0.0331,690,1824,12
2024,0.02,0.028,1113000,26997,66185,1605,21838,530,28073,0.0331,929,2455.79,13
2024,0.021,0.018,1113000,21660,66185,1288,21838,425,22523,0.0331,745,1969.39,14
2024,0.023,0.019,1113000,23516,66185,1398,21838,461,24453,0.0331,809,2138.57,15
2024,0.02,0.047,1113000,36869,66185,2192,21838,723,38339,0.0331,1268,3351.93,16
2024,0.019,0.019,1113000,21320,66185,1268,21838,418,22170,0.0331,733,1937.67,17
2024,0.018,0.018,1113000,19977,66185,1188,21838,392,20773,0.0331,687,1816.07,18
2024,0.024,0.023,1113000,25878,66185,1539,21838,508,26909,0.0331,890,2352.7,19
2024,0.033,0.022,1113000,30625,66185,1821,21838,601,31846,0.0331,1054,2786.23,20
2024,0.019,0.031,1113000,27767,66185,1651,21838,545,28873,0.0331,955,2524.52,21
2024,0.027,0.034,1113000,33890,66185,2015,21838,665,35240,0.0331,1166,3082.3,22
2024,0.035,0.022,1113000,32111,66185,1909,21838,630,33390,0.0331,1105,2921.04,23
2024,0.025,0.024,1113000,27453,66185,1633,21838,539,28547,0.0331,944,2495.44,24
2024,0.022,0.054,1113000,42277,66185,2514,21838,829,43962,0.0331,1454,3843.62,25
2024,0.023,0.024,1113000,25993,66185,1546,21838,510,27029,0.0331,894,2363.27,26
2024,0.033,0.029,1113000,34816,66185,2070,21838,683,36203,0.0331,1198,3166.89,27
2024,0.027,0.02,1113000,26047,66185,1549,21838,511,27085,0.0331,896,2368.56,28
2024,0.017,0.023,1113000,22152,66185,1317,21838,435,23035,0.0331,762,2014.33,29
2024,0.021,0.024,1113000,24695,66185,1469,21838,485,25679,0.0331,850,2246.96,30
2024,0.02,0.019,1113000,21785,66185,1295,21838,427,22653,0.0331,749,1979.97,31
2024,0.021,0.029,1113000,27945,66185,1662,21838,548,29059,0.0331,961,2540.38,32
2024,0.022,0.019,1113000,22933,66185,1364,21838,450,23846,0.0331,789,2085.7,33
2024,0.022,0.02,1113000,23388,66185,1391,21838,459,24320,0.0331,805,2128,34
2024,0.023,0.016,1113000,21582,66185,1283,21838,423,22442,0.0331,742,1961.46,35
2024,0.02,0.021,1113000,23185,66185,1379,21838,455,24109,0.0331,798,2109.5,36
2024,0.024,0.018,1113000,23031,66185,1370,21838,452,23949,0.0331,792,2093.63,37
2024,0.025,0.017,1113000,23493,66185,1397,21838,461,24429,0.0331,808,2135.93,38
2024,0.021,0.019,1113000,22486,66185,1337,21838,441,23382,0.0331,774,2046.05,39
2024,0.024,0.017,1113000,22679,66185,1349,21838,445,23583,0.0331,780,2061.91,40
2024,0.026,0.02,1113000,25845,66185,1537,21838,507,26874,0.0331,889,2350.05,41
2024,0.028,0.02,1113000,26530,66185,1578,21838,521,27588,0.0331,913,2413.5,42
2024,0.02,0.018,1113000,21172,66185,1259,21838,415,22015,0.0331,728,1924.45,43
2024,0.023,0.027,1113000,27631,66185,1643,21838,542,28732,0.0331,951,2513.95,44
2025,0.022,0.018,1113000,21874,65430,1286,20750,408,22753,0.05,1138,3008.28,1
2025,0.021,0.019,1113000,22245,65430,1308,20750,415,23138,0.05,1157,3058.5,2
2025,0.02,0.025,1113000,25216,65430,1482,20750,470,26228,0.05,1311,3465.6,3
2025,0.021,0.028,1113000,27390,65430,1610,20750,511,28490,0.05,1424,3764.31,4
2025,0.025,0.03,1113000,30189,65430,1775,20750,563,31400,0.05,1570,4150.26,5
2025,0.023,0.021,1113000,24752,65430,1455,20750,461,25746,0.05,1287,3402.16,6
2025,0.019,0.017,1113000,19696,65430,1158,20750,367,20487,0.05,1024,2706.92,7
2025,0.018,0.014,1113000,17823,65430,1048,20750,332,18539,0.05,927,2450.5,8
2025,0.017,0.016,1113000,18532,65430,1089,20750,345,19276,0.05,964,2548.31,9
2025,0.025,0.021,1113000,25431,65430,1495,20750,474,26452,0.05,1323,3497.32,10
2025,0.023,0.016,1113000,22055,65430,1297,20750,411,22940,0.05,1147,3032.07,11
2025,0.02,0.016,1113000,20067,65430,1180,20750,374,20873,0.05,1044,2759.79,12
2025,0.02,0.028,1113000,26997,65430,1587,20750,503,28081,0.05,1404,3711.44,13
2025,0.021,0.018,1113000,21660,65430,1273,20750,404,22530,0.05,1126,2976.56,14
2025,0.023,0.019,1113000,23516,65430,1382,20750,438,24460,0.05,1223,3232.97,15
2025,0.02,0.047,1113000,36869,65430,2167,20750,687,38350,0.05,1917,5067.55,16
2025,0.019,0.019,1113000,21320,65430,1253,20750,397,22176,0.05,1109,2931.62,17
2025,0.018,0.018,1113000,19977,65430,1174,20750,372,20779,0.05,1039,2746.57,18
2025,0.024,0.023,1113000,25878,65430,1521,20750,482,26916,0.05,1346,3558.12,19
2025,0.033,0.022,1113000,30625,65430,1800,20750,571,31855,0.05,1593,4211.06,20
2025,0.019,0.031,1113000,27767,65430,1632,20750,518,28882,0.05,1444,3817.18,21
2025,0.027,0.034,1113000,33890,65430,1992,20750,632,35250,0.05,1763,4660.45,22
2025,0.035,0.022,1113000,32111,65430,1888,20750,599,33400,0.05,1670,4414.61,23
2025,0.025,0.024,1113000,27453,65430,1614,20750,512,28555,0.05,1428,3774.89,24
2025,0.022,0.054,1113000,42277,65430,2485,20750,788,43974,0.05,2199,5813.01,25
2025,0.023,0.024,1113000,25993,65430,1528,20750,485,27037,0.05,1352,3573.98,26
2025,0.033,0.029,1113000,34816,65430,2047,20750,649,36214,0.05,1811,4787.34,27
2025,0.027,0.02,1113000,26047,65430,1531,20750,486,27093,0.05,1355,3581.91,28
2025,0.017,0.023,1113000,22152,65430,1302,20750,413,23041,0.05,1152,3045.29,29
2025,0.021,0.024,1113000,24695,65430,1452,20750,460,25687,0.05,1284,3394.23,30
2025,0.02,0.019,1113000,21785,65430,1281,20750,406,22659,0.05,1133,2995.06,31
2025,0.021,0.029,1113000,27945,65430,1643,20750,521,29067,0.05,1453,3840.97,32
2025,0.022,0.019,1113000,22933,65430,1348,20750,428,23853,0.05,1193,3153.67,33
2025,0.022,0.02,1113000,23388,65430,1375,20750,436,24327,0.05,1216,3214.47,34
2025,0.023,0.016,1113000,21582,65430,1269,20750,402,22448,0.05,1122,2965.98,35
2025,0.02,0.021,1113000,23185,65430,1363,20750,432,24116,0.05,1206,3188.03,36
2025,0.024,0.018,1113000,23031,65430,1354,20750,429,23956,0.05,1198,3166.89,37
2025,0.025,0.017,1113000,23493,65430,1381,20750,438,24436,0.05,1222,3230.33,38
2025,0.021,0.019,1113000,22486,65430,1322,20750,419,23389,0.05,1169,3090.23,39
2025,0.024,0.017,1113000,22679,65430,1333,20750,423,23590,0.05,1179,3116.66,40
2025,0.026,0.02,1113000,25845,65430,1519,20750,482,26882,0.05,1344,3552.83,41
2025,0.028,0.02,1113000,26530,65430,1560,20750,495,27596,0.05,1380,3648,42
2025,0.02,0.018,1113000,21172,65430,1245,20750,395,22022,0.05,1101,2910.47,43
2025,0.023,0.027,1113000,27631,65430,1624,20750,515,28740,0.05,1437,3798.68,44
2026,0.022,0.018,1113000,21874,64738,1272,19716,387,22759,0.0749,1705,4507.13,1
2026,0.021,0.019,1113000,22245,64738,1294,19716,394,23144,0.0749,1733,4581.15,2
2026,0.02,0.025,1113000,25216,64738,1467,19716,447,26236,0.0749,1965,5194.43,3
2026,0.021,0.028,1113000,27390,64738,1593,19716,485,28498,0.0749,2134,5641.18,4
2026,0.025,0.03,1113000,30189,64738,1756,19716,535,31410,0.0749,2352,6217.46,5
2026,0.023,0.021,1113000,24752,64738,1440,19716,438,25753,0.0749,1929,5099.27,6
2026,0.019,0.017,1113000,19696,64738,1146,19716,349,20493,0.0749,1535,4057.74,7
2026,0.018,0.014,1113000,17823,64738,1037,19716,316,18544,0.0749,1389,3671.79,8
2026,0.017,0.016,1113000,18532,64738,1078,19716,328,19281,0.0749,1444,3817.18,9
2026,0.025,0.021,1113000,25431,64738,1479,19716,450,26460,0.0749,1982,5239.37,10
2026,0.023,0.016,1113000,22055,64738,1283,19716,391,22947,0.0749,1719,4544.14,11
2026,0.02,0.016,1113000,20067,64738,1167,19716,355,20879,0.0749,1564,4134.4,12
2026,0.02,0.028,1113000,26997,64738,1570,19716,478,28089,0.0749,2104,5561.88,13
2026,0.021,0.018,1113000,21660,64738,1260,19716,384,22536,0.0749,1688,4462.19,14
2026,0.023,0.019,1113000,23516,64738,1368,19716,417,24467,0.0749,1832,4842.85,15
2026,0.02,0.047,1113000,36869,64738,2145,19716,653,38361,0.0749,2873,7594.71,16
2026,0.019,0.019,1113000,21320,64738,1240,19716,378,22183,0.0749,1661,4390.82,17
2026,0.018,0.018,1113000,19977,64738,1162,19716,354,20785,0.0749,1557,4115.9,18
2026,0.024,0.023,1113000,25878,64738,1505,19716,458,26924,0.0749,2016,5329.25,19
2026,0.033,0.022,1113000,30625,64738,1781,19716,543,31864,0.0749,2386,6307.34,20
2026,0.019,0.031,1113000,27767,64738,1615,19716,492,28890,0.0749,2164,5720.49,21
2026,0.027,0.034,1113000,33890,64738,1971,19716,600,35260,0.0749,2641,6981.43,22
2026,0.035,0.022,1113000,32111,64738,1868,19716,569,33410,0.0749,2502,6613.98,23
2026,0.025,0.024,1113000,27453,64738,1597,19716,486,28564,0.0749,2139,5654.4,24
2026,0.022,0.054,1113000,42277,64738,2459,19716,749,43987,0.0749,3294,8707.62,25
2026,0.023,0.024,1113000,25993,64738,1512,19716,460,27045,0.0749,2025,5353.04,26
2026,0.033,0.029,1113000,34816,64738,2025,19716,617,36224,0.0749,2713,7171.76,27
2026,0.027,0.02,1113000,26047,64738,1515,19716,461,27101,0.0749,2030,5366.26,28
2026,0.017,0.023,1113000,22152,64738,1288,19716,392,23048,0.0749,1726,4562.64,29
2026,0.021,0.024,1113000,24695,64738,1436,19716,437,25694,0.0749,1924,5086.05,30
2026,0.02,0.019,1113000,21785,64738,1267,19716,386,22666,0.0749,1698,4488.63,31
2026,0.021,0.029,1113000,27945,64738,1625,19716,495,29076,0.0749,2178,5757.5,32
2026,0.022,0.019,1113000,22933,64738,1334,19716,406,23860,0.0749,1787,4723.9,33
2026,0.022,0.02,1113000,23388,64738,1360,19716,414,24334,0.0749,1822,4816.42,34
2026,0.023,0.016,1113000,21582,64738,1255,19716,382,22455,0.0749,1682,4446.33,35
2026,0.02,0.021,1113000,23185,64738,1349,19716,411,24123,0.0749,1807,4776.77,36
2026,0.024,0.018,1113000,23031,64738,1340,19716,408,23963,0.0749,1795,4745.04,37
2026,0.025,0.017,1113000,23493,64738,1366,19716,416,24443,0.0749,1831,4840.21,38
